,title,description,originallink,link,pubDate
0,보험사기 적발만 1조원...'숨은 공신' AI 있었네,삼성생명과 신한라이프는 자체적으로 개발한 '웹 크롤링'(여러 웹페이지를 돌아다니며 데이터를 수집하는... 해당 시스템으로 인해 고객의 심사 대기 시간이 대폭 감소하게 됐고 보험심사 담당 직원들의 업무도... ,https://www.dailyimpact.co.kr/news/articleView.html?idxno=82132,https://www.dailyimpact.co.kr/news/articleView.html?idxno=82132,"Thu, 14 Jul 2022 14:40:00 +0900"
1,신인 개발팀 스우미가 '음성인식 스펠체크 앱'을 만든 사연,"그 외에는 크롤링이라고 다른 사이트를 긁은 뒤, 해당 데이터를 저희만의 색깔로 수집하는 역할도... 그 외에는 대기방이나 게임 화면에서 시간을 재는 컴포넌트를 만들기도 했습니다. A. 한대건: 스우미에서 백엔드 개발을... ",https://www.thisisgame.com/webzine/special/nboard/5/?n=135773,https://sports.news.naver.com/news.nhn?oid=439&aid=0000023039,"Fri, 29 Oct 2021 14:35:00 +0900"
2,"[인터뷰] 데달릭, ""10개 이상의 한국어 지원 게임 장전""","던전 크롤링 게임도 있으며, 중세 그림에서 영감을 받은 전략 게임 'Inkulinati', 2D 공포 액션 게임인 '히든 딥', 상점 운영 게임인 '포션 타이쿤' 등 많은 장르의 게임 라인업이 대기 중이다. Q. 어느 게임사들이나 회사를... ",https://www.inven.co.kr/webzine/news/?news=263579,https://sports.news.naver.com/news.nhn?oid=442&aid=0000141422,"Thu, 14 Oct 2021 13:46:00 +0900"
3,코로나19 인포데믹 진원지 따로 있었다,올해 상반기 코로나19 1차 대유행 당시의 기간 동안 유튜브에 게재된 영상을 크롤링 방법을 통해 수집해... 중앙방역대책본부에서 설명을 들을 담당자는 계속 통화 대기 중이었다. “현재 상황에서는 지나치게... ,http://www.kukinews.com/newsView/kuk202012170030,http://www.kukinews.com/newsView/kuk202012170030,"Thu, 17 Dec 2020 07:31:00 +0900"
4,"“의류쇼핑, 더 이상 헷갈리지 마세요. 스쇼가 책임집니다!” 스와이프 쇼핑플...","특히 패션에 있어서 데이터 및 AI기반의 디지털 트랜스포메이션이 필요하다고 강조되지만 대기업을... 상품을 크롤링하여 수익없이 광고판 역할만 하고 있는 상태로 시작하고, 추후 트래픽을 확인하고 데이터를 바탕으로... ",http://www.sportsseoul.com/news/read/979874?ref=naver,https://n.news.naver.com/mnews/article/468/0000714608?sid=103,"Wed, 11 Nov 2020 14:49:00 +0900"
5,"""뒤쿵·공격수"" 잡는 보험업계…AI 서비스 다각화","인터넷 카페, 블로그 등에서 특정 키워드를 수집하고 분석할 수 있는 '웹크롤링(Web-Crawling) 기법'을... 고객은 대기 시간 없이 신속하게 업무처리가 가능해졌다. 보험업계 관계자는 ""신종 코로나바이러스 감염증... ",http://www.kpinews.co.kr/news/articleView.html?idxno=129329,http://www.kpinews.co.kr/news/articleView.html?idxno=129329,"Wed, 28 Oct 2020 05:15:00 +0900"
6,"라바웨이브, 디지털성범죄 '2차 피해' 막는 삭제서비스 소개","라바웨이브는 크롤링(소프트웨어 등이 웹을 돌아다니면서 유용한 정보를 찾아 특정 데이터베이스로... 또 긴급한 대응이 필요한 피해자들을 위해 IT보안전문가, 상담전문가들로 구성된 상담팀이 24시간 대기 중이다.... ",https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2020072212383468012,https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2020072212383468012,"Wed, 22 Jul 2020 13:38:00 +0900"
7,"이패스코리아, 데이터분석가 위한 `파이썬 코딩 Master Course` 신규 과정 개...","해양대기청(NOAA) 등 연구기관 및 산업계에서 다양하게 사용되고 있는 중이다. 이패스코리아의 파이썬... 판다스, 크롤링으로 구성된 중급 두 가지 과정으로 구성됐다. 이어 올 해 하반기에는 인공지능을 위한... ",http://www.dt.co.kr/contents.html?article_no=2020040602109919053002&ref=naver,https://n.news.naver.com/mnews/article/029/0002592311?sid=105,"Mon, 06 Apr 2020 11:10:00 +0900"
8,[22일 조달청 입찰정보/종합] 고리울동굴시장 공영주차장 조성공사 폐기물처리...,"▲ 입찰명 : ""지역자원연계 웹 크롤링 위탁운영(재공고)"", 계약방법 : 제한(총액)규격가격동시. 공고기관... ▲ 입찰명 : ""2020년 호남화력 대기분야 자가측정 용역"", 계약방법 : 제한(총액). 공고기관... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=95841,http://www.fintechpost.co.kr/news/articleView.html?idxno=95841,"Sun, 22 Dec 2019 00:06:00 +0900"
9,[교육소식]강원교육청 교육부장관 표창 수상 등,"1차 교육과정에는 43명이 참여해 9월부터 2개월간 파이썬, 웹 크롤링, 아두이노 등 교육과정을 이수했다. 2차... 한림대는 지역의 환경개선을 위해 대기, 수질 등 환경실태를 파악하고 환경보전을 위해 검사, 측정, 실험... ",http://www.newsis.com/view/?id=NISX20191219_0000866240&cID=10899&pID=10800,https://n.news.naver.com/mnews/article/003/0009617133?sid=102,"Fri, 20 Dec 2019 04:37:00 +0900"
10,"[15일 조달청 입찰정보/종합] 세탁물처리 용역계약 입찰 공고, (긴급)2020년 ...","▲ 입찰명 : ""지역자원연계 웹 크롤링 위탁운영"", 계약방법 : 제한(총액)규격가격동시. 공고기관... ▲ 입찰명 : ""2020년도 대기환경종합정보시스템 유지관리 용역"", 계약방법 : 수의(총액)소액-견적입찰(2인 이상... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=94711,http://www.fintechpost.co.kr/news/articleView.html?idxno=94711,"Sun, 15 Dec 2019 00:06:00 +0900"
11,"봇들의 전성시대…좋은 봇, 나쁜 봇, 이상한 봇","앞에서 대기하는 그들인데, 요즘 티켓 예매는 이러한 노력도 무용지물이라는 푸념입니다. 최근 티켓링크에서... 웹사이트를 그대로 긁어와서 데이터를 대량으로 추출하는 일명 '크롤링' 수법인데, 경쟁사는 이렇게 얻은... ",http://premium.mk.co.kr/view.php?no=26173,https://n.news.naver.com/mnews/article/009/0004396379?sid=105,"Mon, 22 Jul 2019 15:26:00 +0900"
12,"[19일 조달청 입찰정보/종합] 동신초 병설유치원 학급증설공사, 소액수의계약...","▲ 입찰명 : ""ECO동 대기오염물질 자가측정 용역"", 계약방법 : 제한(총액). 공고기관... ▲ 입찰명 : ""웹크롤링을 통한 온라인 노동지수 분석"", 계약방법 : 일반(총액)협상에의한계약. 공고기관 : 정보통신정책연구원... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=50450,http://www.fintechpost.co.kr/news/articleView.html?idxno=50450,"Fri, 19 Jul 2019 19:01:00 +0900"
13,"티몬·카카오 키운 두 남자, 후배 스타트업 키운다","허문찬 기자 sweat@hankyung.com▷강준열=개인 자격으론 투자 대상 스타트업에 충분한 규모의 돈을 대기 쉽지... 신규 법인 등록현황이나 홈페이지 등에 실린 정보를 크롤링(끌어오기) 방식으로 수집, 사업 관련 지표를... ",http://news.hankyung.com/article/201805142597j,https://n.news.naver.com/mnews/article/015/0003939024?sid=105,"Mon, 14 May 2018 18:44:00 +0900"
14,"[이슈+] 음성인식 AI로 쏠리는 눈…삼성·구글·인텔, 기술전쟁 돌입","제프 딘은 구글의 크롤링, 인덱싱, 쿼리 서빙 시스템 등을 설계하고 ‘스패너’ 등 구글의 주요 시스템을... 이 제품들에는 ‘상시 대기(Modern Standby)’ 기능이 추가됐다. 이 기능은 음성명령을 하면 PC가 켜지고... ",http://news.hankyung.com/article/201804057035g,https://n.news.naver.com/mnews/article/015/0003919119?sid=105,"Thu, 05 Apr 2018 13:27:00 +0900"
15,"[WKBL 총재배] ‘최우수선수 2연패’ 이경은, “목표는 전관왕”","동영상,python 크롤링,네네고객님 막내딸입니다,리락쿠마 괴담,자동차 프론트 휀더가 뭔가요,클리앙... 예비자 대기,u+ 영화예매,배대지,아마존,문과 현실,레노바노트북분해,버스뒤를따라가다신호위반,영상 붙이기... ",http://52btcoin.com/clien.php,https://sports.news.naver.com/news.nhn?oid=351&aid=0000016195,"Wed, 21 Jan 2015 00:34:00 +0900"
16,"(스타트업리포트)33. 김무궁 오지큐 대표 ""5000만 다운로드 글로벌 이미지 플...",오지큐는 대기업을 목표로 하지 않는다. 의사결정 체계는 모든 팀원이 일부 지분을 갖고 매일 주요 업무를... ▲기본적으로 크롤링(검색수집)을 하되 반드시 수작업과 편집(큐레이션)을 합니다. 그리고 개별적으로... ,http://www.newstomato.com/ReadNews.aspx?no=508792,http://www.newstomato.com/ReadNews.aspx?no=508792,"Wed, 29 Oct 2014 17:47:00 +0900"
17,[집중분석] ‘TGIF’ 시대 맞서는 국내 3대 포털의 반격,"스마트폰 사용자가 QR코드를 인식할 수 있는 애플리케이션을 내려받은 뒤, QR코드에 대기만 하면 지면... 아니라, 크롤링(웹 페이지 정보 수집)한 일부 데이터를 보여주는 것”이라고 그 한계를 지적했다. 한편 구글은... ",,https://n.news.naver.com/mnews/article/262/0000004035?sid=110,"Thu, 25 Nov 2010 10:45:00 +0900"
18,"'듣보잡' 언론 차단법? ""네이버에 물어봐""","크롤링(웹 검색 로봇)' 방식으로 자동 검색되는 '듣보잡' 언론 기사를 거론하며 ""잘못된 뉴스나 악의적 뉴스는 다른 인터넷 게시물과 마찬가지로 즉각적인 블라인드 조치가 필요하다""고 제안했다. ""기업 민원에 24시간 대기..... ",http://www.ohmynews.com/NWS_Web/view/at_pg.aspx?CNTN_CD=A0001398037,https://n.news.naver.com/mnews/article/047/0001969212?sid=101,"Thu, 10 Jun 2010 11:18:00 +0900"
19,<AsiaNet> 시스템 제너럴 ATX 전력 솔루션 레퍼런스 디자인 US 80 PLUS 인증획...,"51%의 평균 전력전환 효율성, 그리고 1W 이하의 대기에너지 소비를 실현한다. 본 솔루션은 80 PLUS와... 컨크롤링 스위치 신호들도 가진 것이 특징이다. 시스템 제너럴은 본 ATX 전력 솔루션 레퍼런스 디자인의... ",,https://n.news.naver.com/mnews/article/001/0001447967?sid=104,"Wed, 25 Oct 2006 08:56:00 +0900"
20,"인하대 ""미래 미세먼지 전문가 양성한다""","대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 관한 전문 강의도 펼쳐졌다. 연구실 투어 프로그램으로는 미세먼지... ",https://www.cstimes.com/news/articleView.html?idxno=508978,https://www.cstimes.com/news/articleView.html?idxno=508978,"Thu, 18 Aug 2022 02:36:00 +0900"
21,"인하대 수도권 미세먼지연구관리센터, 미래 미세먼지 전문가 양성","대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 관한 전문 강의도 펼쳐졌다. 연구실 투어 프로그램으로는 미세먼지... ",http://www.smartfn.co.kr/view.php?ud=20220817170959373247648fe0a_46,http://www.smartfn.co.kr/view.php?ud=20220817170959373247648fe0a_46,"Wed, 17 Aug 2022 17:16:00 +0900"
22,"뜨거운 지구, 빙하가 녹는다","영국 리즈대학 극지 관측 및 모델링 센터(CPOM) 연구팀 조사에 따르면, 1994년부터 2017년까지 전 세계에서... 이는 해류 시스템과 대기 순환 시스템을 전체적으로 교란시켜 온난화 현상을 걷잡을 수 없이 빠르게... ",https://www.catholictimes.org/article/article_view.php?aid=372092,https://www.catholictimes.org/article/article_view.php?aid=372092,"Wed, 17 Aug 2022 13:48:00 +0900"
23,"인하대학교 수도권 미세먼지연구·관리센터, '미세먼지 전문가 양성 프로그램...","대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 관한 전문 강의도 펼쳐졌다. 연구실 투어 프로그램으로는 미세먼지... ",https://www.ajunews.com/view/20220817115000753,https://www.ajunews.com/view/20220817115000753,"Wed, 17 Aug 2022 13:48:00 +0900"
24,인하대 수도권 미세먼지연구·관리센터 '미세먼지 전문가 양성 프로그램' 성료,"대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 관한 전문 강의도 펼쳐졌다. 연구실 투어 프로그램으로는 미세먼지... ",http://www.veritas-a.com/news/articleView.html?idxno=425797,http://www.veritas-a.com/news/articleView.html?idxno=425797,"Wed, 17 Aug 2022 12:30:00 +0900"
25,"인하대 수도권 미세먼지연구·관리센터, 미래 미세먼지 전문가 양성한다","대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 관한 전문 강의도 펼쳐졌다. 연구실 투어 프로그램으로는 미세먼지... ",http://www.kyosu.net/news/articleView.html?idxno=92713,http://www.kyosu.net/news/articleView.html?idxno=92713,"Wed, 17 Aug 2022 12:26:00 +0900"
26,"인하대, ""미세먼지 전문가 양성한다""","프로그램 진행과정에서는 대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 대한 전문 강의도 펼쳐졌다. 학생들은 미세먼지를... ",http://www.dhnews.co.kr/news/articleView.html?idxno=206242,http://www.dhnews.co.kr/news/articleView.html?idxno=206242,"Wed, 17 Aug 2022 10:54:00 +0900"
27,"인하대 수도권 미세먼지연구·관리센터, 미래 미세먼지 전문가 양성","대기오염물질의 중장거리 이동에 관한 모델링, 항공기와 인공위성을 이용한 관측, 건강에 미치는 영향, 비배기계 발생 미세먼지, 입자분석 등에 관한 전문 강의도 펼쳐졌다. 연구실 투어 프로그램으로는 미세먼지... ",http://www.newsis.com/view/?id=NISX20220817_0001980840&cID=14001&pID=14000,https://n.news.naver.com/mnews/article/003/0011366941?sid=102,"Wed, 17 Aug 2022 10:19:00 +0900"
28,초봉 억대 넘는 '꿈의 직장' PEF에 입사하려면[차준호의 썬데이IB],회의실에서 대기중인 주니어 인력들은 조건이 바뀌었을 때 적정 기업가치가 어떻게 바뀌는 지를 곧바로 계산해서 상사에게 보고해야하는 역할을 맡아야 합니다. 실제 모델링에선 숫자가 전부 순환참조로 이어져... ,https://www.hankyung.com/finance/article/202208102681r,https://n.news.naver.com/mnews/article/015/0004737708?sid=101,"Wed, 17 Aug 2022 10:17:00 +0900"
29,8월 중 코로나19 일평균 20만명 전후 형성 가능성 예측…일 사망자 최대 140명...,"◆위중증 환자 9월 초 최대 800~900명 등 모델링 전문가들이 향후 코로나19 유행 예측에 대해 최근 유행 상황을... 자택에 대기해야 한다. ▲마스크 상시 착용 버스·철도, 여객선·터미널 및 영화관 등에서 취식 시 간단한... ",http://medicalworldnews.co.kr/news/view.php?idx=1510951352,http://medicalworldnews.co.kr/news/view.php?idx=1510951352,"Tue, 16 Aug 2022 19:00:00 +0900"
30,확진 6만 2078명…위중증 521명 '108일만 최다'·사망 50명(종합),위해 대기하고 있다. (사진=뉴시스) 재원중 위중증 환자는 꾸준히 늘어 521명을 기록했다. 이는 지난... 국가수리과학연구소의 ‘수리모델링으로 분석한 코로나19 유행 예측’에 따르면 다수의 연구팀은 이달... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01292326632427648,https://n.news.naver.com/mnews/article/018/0005292436?sid=102,"Mon, 15 Aug 2022 09:46:00 +0900"
31,[월드오브워쉽] 굉장한 신입 등장? 세파스토폴 출시 및 푸에르토 리코 복각 업...,"이외에도 포탄 추적 시점 전환도 더욱 부드럽게 작동하도록 바뀌었고, 포탄 모델링도 좀 더 정교해졌다.... 이번 업데이트에서는 매칭 규칙이 변경되는 대기 시간을 40초에서 25초로 변경했고, 팀마다 구축함이나... ",http://www.inven.co.kr/webzine/news/?news=275259&site=wows,https://sports.news.naver.com/news.nhn?oid=442&aid=0000152675,"Thu, 11 Aug 2022 18:23:00 +0900"
32,[병원계 소식] 8월 11일,"아울러 '이화 바이오 코어 연구소'는 기존 이대목동병원 내 연구시설(구 코어랩)을 리모델링하여 재오픈한... 24시간 대기하고 있다""며 ""급성기 뇌졸중 적정성 평가 1등급을 획득한 만큼 환자에게 최선의 치료를... ",http://www.doctorstimes.com/news/articleView.html?idxno=219772,http://www.doctorstimes.com/news/articleView.html?idxno=219772,"Thu, 11 Aug 2022 17:52:00 +0900"
33,"2022 국제문화재산업전(HERITAGE KOREA 2022), 9월 15일부터 경주화백컨벤션센...",BIM은 디지털 방식으로 건물의 하나 또는 그 이상의 정확한 가상 모델링을 생성하는 기술이다.... 이외에도 이번 전시회에는 ㈜크린바이오가 참가해 COVID-19 발생 이후 대기 및 환경 개선을 위한 공기정화살균기를... ,http://www.dailypop.kr/news/articleView.html?idxno=62009,http://www.dailypop.kr/news/articleView.html?idxno=62009,"Thu, 11 Aug 2022 13:38:00 +0900"
34,"2022 국제문화재산업전, 역대 최고의 조기신청률 기록",BIM은 디지털 방식으로 건물의 하나 또는 그 이상의 정확한 가상 모델링을 생성하는 기술이다.... 이외에도 이번 전시회에는 ㈜크린바이오가 참가해 COVID-19 발생 이후 대기 및 환경 개선을 위한 공기정화살균기를... ,https://view.asiae.co.kr/article/2022081112492784097,https://n.news.naver.com/mnews/article/277/0005131366?sid=101,"Thu, 11 Aug 2022 12:49:00 +0900"
35,"2022 국제문화재산업전, 9월 경주화백컨벤션센터 개최",BIM은 디지털 방식으로 건물의 하나 또는 그 이상의 정확한 가상 모델링을 생성하는 기술이다.... 이외에도 이번 전시회에는 ㈜크린바이오가 참가해 COVID-19 발생 이후 대기 및 환경 개선을 위한 공기정화살균기를... ,http://www.enewstoday.co.kr/news/articleView.html?idxno=1590386,http://www.enewstoday.co.kr/news/articleView.html?idxno=1590386,"Thu, 11 Aug 2022 11:44:00 +0900"
36,"2022 국제문화재산업전, 9월 15일부터 경주화백컨벤션센터 개최",BIM은 디지털 방식으로 건물의 하나 또는 그 이상의 정확한 가상 모델링을 생성하는 기술이다.... 이외에도 이번 전시회에는 ㈜크린바이오가 참가해 COVID-19 발생 이후 대기 및 환경 개선을 위한 공기정화살균기를... ,http://www.beyondpost.co.kr/view.php?ud=2022081111373538946cf2d78c68_30,http://www.beyondpost.co.kr/view.php?ud=2022081111373538946cf2d78c68_30,"Thu, 11 Aug 2022 11:40:00 +0900"
37,"2022 국제문화재산업전, 9월 15일부터 3일간 경주화백컨벤션센터 개최",BIM은 디지털 방식으로 건물의 하나 또는 그 이상의 정확한 가상 모델링을 생성하는 기술이다.... 이외에도 이번 전시회에는 ㈜크린바이오가 참가해 COVID-19 발생 이후 대기 및 환경 개선을 위한 공기정화살균기를... ,https://www.dailysecu.com/news/articleView.html?idxno=138948,https://www.dailysecu.com/news/articleView.html?idxno=138948,"Thu, 11 Aug 2022 11:28:00 +0900"
38,이달 하순 코로나 재확산 정점...하루 확진자 20만명 넘는다,10일 오전 서울 용산구보건소에서 시민들이 코로나19 검사를 받기 위해 대기하고 있다. (사진=김태형 기자) 국가수리과학연구소가 10일 발표한 ‘수리모델링으로 분석한 코로나19 유행 예측’에 따르면 다수의... ,http://www.edaily.co.kr/news/newspath.asp?newsid=04034406632426008,https://n.news.naver.com/mnews/article/018/0005288908?sid=102,"Wed, 10 Aug 2022 19:26:00 +0900"
39,[날씨학개론] 서울 관측 사상 '최악의 폭우' …원인과 전망은?,실제로 가장 불안정하게 변했던 지역이 남북으로 가장 불안정해서 대기 불안증이 가장 습했던 지역... 것으로 모델링 하고 있거든요. 따라서 18일까지는 최소한 한반도 쪽에 비가 내리는 날씨가 많을 것으로 그렇게... ,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0024&key=202208091652015918,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0024&key=202208091652015918,"Wed, 10 Aug 2022 13:46:00 +0900"
40,열받은 지구 '물불' 안가리는 경고,"대기환경 전문가들은 온실가스 증가에 따른 기후변화를 근본원인으로 지목하고 나섰다. 획기적인 온실가스... 기후모델링 전문가인 김형준 한국과학기술원(KAIST) 교수는 ""기후변화를 시뮬레이션 해보면 앞으로... ",http://news.mt.co.kr/mtview.php?no=2022080923351221165,https://n.news.naver.com/mnews/article/008/0004781150?sid=105,"Wed, 10 Aug 2022 05:00:00 +0900"
41,'대한민국 삼킨 물폭탄' 시작일 뿐?…지구의 '기후위기' 경고,"온실가스로 지구 온도가 상승해 대기로 유입되는 수증기가 늘어났고, 습한 상태에서 강수 조건이... 기후모델링 전문가인 김형준 한국과학기술원(KAIST) 교수는 ""기후변화를 시뮬레이션 해보면 앞으로 동아시아 지역은... ",http://news.mt.co.kr/mtview.php?no=2022080914124319568,https://n.news.naver.com/mnews/article/008/0004781088?sid=105,"Tue, 09 Aug 2022 18:09:00 +0900"
42,NASA의 ‘날아다니는 기상 연구실’ 한반도에 뜬다,"해 대기오염 물질을 상층으로 끌어올리고, 이 물질들은 거대한 (상층) 대류시스템을 통해 수일 내 멀리 이동한다”고 말했다. 연구팀은 사흘에 한 번 한반도 상공에서 60개 물질을 관측하고 모델링 분석을 거쳐 이들의... ",https://www.donga.com/news/article/all/20220806/114832020/1,https://n.news.naver.com/mnews/article/020/0003444066?sid=102,"Sat, 06 Aug 2022 03:02:00 +0900"
43,"공군기상단, 미 채프먼대 에코연구소와 업무협약","미 채프먼대학교 에코연구소는 기후변화, 대기오염, 수치모델링, 우주기상 등을 전문적으로 연구하는 기상환경 종합연구소다. 4차 산업혁명 기술을 활용한 최고 수준의 기상 연구능력을 보유하고 있다. 공군 기상단은... ",http://kookbang.dema.mil.kr/newsWeb/20220805/4/BBSMSTR_000000010025/view.do,http://kookbang.dema.mil.kr/newsWeb/20220805/4/BBSMSTR_000000010025/view.do,"Thu, 04 Aug 2022 16:58:00 +0900"
44,[스투/포커스] 허리케인 홍수 지도가 보여주는 마이애미·뉴욕시·워싱턴DC의...,국립허리케인센터가 모델링한 3개 시의 허리케인 홍수 지도. 사진=NPR 기후 변화가 지구를 덥힌다. 남북극의... 여기에 국립해양대기청(NOAA)의 최근 해수면 상승 예상치를 추가 적용했다. 이 경우 홍수는 내륙에서... ,http://www.smartcitytoday.co.kr/news/articleView.html?idxno=24071,http://www.smartcitytoday.co.kr/news/articleView.html?idxno=24071,"Wed, 03 Aug 2022 16:26:00 +0900"
45,[오전 주요 국제금융뉴스] (3일),뉴스가 대기하고 있음을 보여주는 것이다. https://news.einfomax.co.kr/news/articleView.html?idxno=4227154 ▲씨티... 머신러닝과 자연어 처리를 이용해 기업의 공시자료와 실적 자료를 모델링하는 뉴컨스트럭츠는... ,http://news.einfomax.co.kr/news/articleView.html?idxno=4227227,http://news.einfomax.co.kr/news/articleView.html?idxno=4227227,"Wed, 03 Aug 2022 15:06:00 +0900"
46,"인간이 유발한 기후변화 산물, 최악 ‘폭염’에 신음하는 지구촌",매우 건조하고 맑은 대기 상태가 유지되면서 가뭄과 화재를 일으키기도 한다. 폭염은 새로운 현상이... 기후 모델링을 해보면 영국 기온이 40도에 도달하는 것은 사실상 불가능하다”며 “매우 높은 예측 시나리오에... ,https://weekly.donga.com/3/all/11/3541105/1,https://n.news.naver.com/mnews/article/037/0000031223?sid=105,"Tue, 02 Aug 2022 10:02:00 +0900"
47,"[위클리 스마트] 中로켓 잔해 조만간 지상 추락…정부 ""한반도 가능성 없어""(...","발사체 발사와 그로 인한 잔해가 지구로 떨어지는 건 흔한 일로, 보통 대기에 재진입하며 발생하는... 고려한 모델링으로 향후 10년의 위험도를 평가해 이러한 결과를 냈다. 연구진은 사람이 밀집하지 않은 외딴 바다... ",https://www.yna.co.kr/view/AKR20220730010251017?input=1195m,https://n.news.naver.com/mnews/article/001/0013345025?sid=101,"Sat, 30 Jul 2022 16:08:00 +0900"
48,"""99.5% 안전""?…中, 우주쓰레기로 욕 먹는 진짜 이유[과학을읽다]","전후에 대기권에 재진입할 전망이다. 무게 20t, 길이 31m, 직경 5m로 추정되는 대형 우주쓰레기다.... 정확히 모델링할 수 없다""고 말했다. 로켓의 잔해가 지표에 추락할 것이 확실하지만, 피해 확률은 희박하다. 일단 지표의... ",https://view.asiae.co.kr/article/2022073010374877307,https://n.news.naver.com/mnews/article/277/0005125643?sid=105,"Sat, 30 Jul 2022 10:37:00 +0900"
49,"[위클리 스마트] 中 발사체 잔해 이번 주말 지상 추락…""한반도 가능성 낮아""",발사체 발사와 그로 인한 잔해가 지구로 떨어지는 건 흔한 일로 보통 대기에 재진입하며 발생하는... 고려한 모델링으로 향후 10년의 위험도를 평가해 이러한 결과를 냈다. 연구진은 사람이 밀집하지 않은 외딴 바다... ,https://www.yna.co.kr/view/AKR20220730010200017?input=1195m,https://n.news.naver.com/mnews/article/001/0013344870?sid=101,"Sat, 30 Jul 2022 10:01:00 +0900"
50,[BOOKS] 상처 받고 녹아내리고…앙상해진 빙하의 절규,"대기 중 탄소 농도가 높아지거나, 지구의 공전에도 반응한다. 유럽, 남극 등을 뒤덮은 빙상의 높낮이에 따라... 저자의 컴퓨터 모델링은 21세기 말에 빙하의 80% 이상이 사라질 것으로 전망한다. 인간과 빙하는 떼려야 뗄 수... ",http://news.mk.co.kr/newsRead.php?no=671174&year=2022,https://n.news.naver.com/mnews/article/009/0004998163?sid=103,"Fri, 29 Jul 2022 17:06:00 +0900"
51,"[한-중 공동연구] 온실가스 방출 담수생태계, 유기탄소 변환 기작 예측법 개발","적은 양으로 보이지만 담수생태계가 지구의 탄소 순환과정에서 대기로 내뿜는 온실가스량은 막대하다.... 위한 모델링 변수를 도출했다. 라오 준 박사 연구팀은 현장 실험 디자인 및 수행, 미생물 군집분석과... ",http://www.chemicalnews.co.kr/news/articleView.html?idxno=4826,http://www.chemicalnews.co.kr/news/articleView.html?idxno=4826,"Fri, 29 Jul 2022 12:40:00 +0900"
52,푹푹 찌는 영국…지구온난화로 폭염 가능성 최소 10배 높아졌다,런던 임페리얼칼리지의 프리데리케 오토 박사를 포함한 21명의 연구진은 관측 자료와 기후 모델링을 사용해 기후 변화가 영국의 폭염 발생 가능성과 어떤 연관이 있는지 분석했다. 오늘날의 기후에서 대기 중 온실... ,http://www.newsis.com/view/?id=NISX20220729_0001960989&cID=10101&pID=10100,https://n.news.naver.com/mnews/article/003/0011334461?sid=104,"Fri, 29 Jul 2022 11:34:00 +0900"
53,"부산국제모터쇼 관람객 10명 중 8명 ""바이오에탄올 도입해야""","스테판 뮬러 일리노이주립대(UIC) 박사는 한국의 연료소비통계를 활용한 모델링 결과를 공개해 주목을... 실제로 EU, 일본, 중국 등을 비롯한 세계 60개국에서는 대기환경 개선, 온실가스 감축에 기여하고 화석연료를... ",https://www.electimes.com/news/articleView.html?idxno=307242,https://www.electimes.com/news/articleView.html?idxno=307242,"Thu, 28 Jul 2022 12:44:00 +0900"
54,미국곡물협회 한국사무소 “휘발유 혼합하는 바이오에탄올 도입해야”,"스테판 뮬러 일리노이주립대 박사는 한국의 연료소비통계를 활용한 모델링 결과를 공개해 주목을 끌기도... 실제로 EU, 일본, 중국 등을 비롯한 세계 60개국에서 대기환경 개선, 온실가스 감축에 기여하고 화석연료를... ",https://www.donga.com/news/article/all/20220728/114699086/2,https://n.news.naver.com/mnews/article/020/0003442679?sid=004,"Thu, 28 Jul 2022 11:10:00 +0900"
55,"친환경차 전환 과도기, 대체 연료 각광 '바이오에탄올'이란?","스테판 뮬러 미국 일리노이주립대(UIC) 박사는 한국의 연료소비통계를 활용한 모델링 결과를 공개해... 유럽연합(EU), 일본, 중국 등을 비롯한 세계 60개국에서 대기환경 개선, 온실가스 감축에 기여하고 화석연료를... ",http://moneys.mt.co.kr/news/mwView.php?no=2022072809300391007,https://n.news.naver.com/mnews/article/417/0000837118?sid=103,"Thu, 28 Jul 2022 09:31:00 +0900"
